Message,Category,
"Price kay hisaab sey quality theek hai, dekhnay mein kafi khubsurat aur shiny hai. Acha laga mujhay",ham,
Price keya hai,spam,
price kia ha plz bataen,spam,
Price kya a eski ???? Plzzzzzzz btahe .,spam,
pridoz ka b bata den,ham,
Prime creature,ham,
"Princes Charles se 28 August 1996 ko baqaidah talaq ke bad wo jitney arse zindah rahein, is doran yake bad degare do mardon se un ka taluq khatir istawar howa.",ham,
Princes Charles se Lady Diana ki shadi ke zarye goya in khandanon ke bahimi taluq ko mazbot tar banane ki koshish ki gait hi.,ham,
Princes Charles se mangni ke elan ke sath hi Shahzadi Diana duniya bhar ke logon ki tawajah ka markaz ban gai thein.,spam,
print nae krna khud lekhna hai print kiya hoa taweez ki tarteeb nahi hai khud lekhnay ka hazrat g nay farmaya hai,ham,
Pro pk kitni paise de rahe he per comment k?,ham,
Problem yeh hay k frustration ko agar istemaal karna hi hay to sahi jaga istemal karain. Protest aur strike ko kamyab karain tabhi government majboor hogi. Apas may larnay se kabhi kisi ko koi faida hua hay?,ham,
procedure kya hai bhai,ham,
Product acha ha magar deli15 days main ki ha,ham,
product achi hai but wrong waist size send kar diya.,ham,
Product bht achi ha,ham,
Product buht acha hai aur quality bhe buht zabardast hai.,ham,
product is amazing . paper quality is also best . lkn bazar ke lehaz se price zyada hai ....,ham,
product nice hai rate bhio munasib hain,ham,
"Product quality average he ha.. Garmi ma b use ho skti ha.. T-shirt type kapra ha..

All over nice",ham,
"Product theek hay.but not worth that much price.",ham,
"product thik hai, ziyada extra ordinary nahi hai. na ziada achi na ziada buri",ham,
Professor DrSyed Muhammad Abu Alkhair Kashfi ne Ibn-e-Safi ko yun khiraj-e-tehseen pesh kiya,ham,
Program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,ham,
Programmers never rest....:D,ham,
promo jaldi dal dia karennn,ham,
promo youtube pe kal ee Agaya tha..23 ka.,spam,
Promotion main k creative main,ham,
Proud of you lala,ham,
Proud of you lala you are a lion and inn opposite side are rates.kia Hindu ur kia hindo ki bhadri.Jo log cow k chashmy se ooolala peety he ab isska ap khud andaza lgayen,ham,
PS Kharadar K Bahir Awam Or Traffic Police Me Nok Jhok Jari ,ham,
PS Sharafi Ismail Goth Me Firing Se Haji Lakho Jokhio Zakhmi  ,ham,
PS. Puray din naye bache gate pe likhay hichori class,ham,
pse to mai kabi na bolon tumhe 😘,ham,
PSH PTI Arbab Asim Zila Nazim Muntakhib,ham,
"Pskistani jawano, lagatay raho imran khan k doz. aik din number one per aa jAo gay
Tabdeeli",ham,
Psl 4 ma inhsllah ak match bi beat hwy begair jeety gi lahore ...,ham,
Psl 4 maim done,ham,
Psl ko he aag lga do,ham,
PST ke posts education department ke test NTS ke neghrani me ho rahe hen 19 say 22 tak ,ham,
"pta chal gaya hai ap ne mera cover dekh liya hai :p
ab pta nai ap ko passand aya hai ya ap mere RAVIAN hone se jealous ho :D :v",spam,
pta he pagal mazak ni samajhte ,ham,
Pta nahi,ham,
pta nai nwaz zrdari bhutto sbko india kyn itne pasand hein rehte pakistan m khate pakistan ka baki sb india ka,ham,
Pta nai wo kon c duniya k log hoty h jo shopping malls may ja k videos bnaty h…,ham,
Pta nhi,ham,
Pta nhi ya showbiz pages walay pasay to lty hain different agenda k lea .but itny stupid stuff post krty usky pasay pta nhi kon dta inhy,spam,
Pta Ni Kahan hoty Hain aese kamyab mard 😁,ham,
PTI 2018 MEIN WIN KAR TI HEY TU SHAH MEHMOOD QURESHI PM BANIEN GE.,ham,
PTI JEET Choka hi. ,ham,
PTI Ka ANP amp JI Se Town Me Ittehad PTI K ,ham,
PTI Ka Balochistan Mein Tanzeem Saazi Ka Fasila Sardar Yar Mohd Rind Ko PTI Balochistan Ka Org Muqarar Kar Diya Gaya,ham,
PTI Ka Kal Duphair 2 Bajay Sharah e Faisal Star Gate Pr Ahtijaj Ka Elaan,ham,
PTI Ka Qafla Sultanabad Pouch Gia,ham,
Pti kabhi bhi nei jeet sakti,spam,
"Pti kay ham khudd lagaen gay, unko chor kar baqi sunn lain",ham,
Pti ke jialo ko bhi jhatka hahahha,spam,
PTI Khi K Sadar Ali Zaidi Ka MQM Per Pabandi Ka Mutalba ,ham,
PTI Ki Janib Se Bayan Ki Muzammat ,ham,
Pti M Ja Kar MNA Naak Ho Gaya Ab Jannat Mile Gi Hahhah,ham,
Pti Mujod ha,ham,
PTI Ne Phir Ayaz Sadiq Ki Kamyabi Challenge Kar Di NA 122 Me Vote Muntaqil Intikhab Kaladam Qarar Diya Jaye Tribunal Me Darkhwast,ham,
PTI Tarjuman Ka Jaldi Bayan Dayna Meray Liye Hayran Kun Tha,ham,
PTI VS PMLN Aunty ka aakri point check kro ,ham,
PTI waley rozana R A Bazar main aisi he biryani khila rahay hain,ham,
Pti walon ko new guru zardari mubarak ho,ham,
pti waly b qadiani hainaksr ghori fitna b pti waly logon ko sport krta hai,ham,
Ptniiiiiii kdan pura thisi,ham,
Ptq ni ab set krengy ya khud set hongy😔,ham,
PTV ke ibtedai daur mein inho ne Karachi markaz se Zia Mohyeddin Show ke zair e unwaan jo program pesh kiye  un ki yaad aaj bhi logon ke dilon mein taza hai,spam,
Pump sirf hot horaha hai lakin moter nhi chal rahi,ham,
Punjab assembly ke 247 arkan mein se 243 ne Sadarti intakhab ke leye apna haq e raidahi istamal kiya,ham,
Punjab Aur KPK Main Barish Sy Musam Khoshgwar ,ham,
Punjab aur sarhad assembly mein Justice (r) Muhammad Rafiq Tarar ko takriban baraber vote mile jab ke Sindh assembly aur Blochistan assembly mein bhi un ki bartari rahi,ham,
Punjab ke loug use bhi nahe karte woh.,spam,
Punjab ko bnane mein Nawaz Sharif ka bohut bara hath hai ,ham,
Punjab Main Sher Dhaarnay Sub Ko Khamosh Kara Dia,ham,
Punjab Me Kai Maqamat Per PTI amp PML N Karkunan Me Hathapai,spam,
PUNJAB MEIN GROUND CLEAR KAR WA YA.SINDH MEIN BHI.BALOCHISTAN MEIN BHI.AUR AB YAKATOOT.LAANAT LAANAT,ham,
Punjab University ke shuba e fine art se aap 1975 mein retire ho gaein lekin apne tajurbe aur maharat ki badolat aap ne apni khidmat musalsal jari rakhein1983 mein aap ko tahayat professor emirates muqarar kiya gaya.,ham,
Punjab University Lahore ki taraf se art teacher ke tor par muntakhib keye jane ke baad Anna Molka Ahmed apne shohar ke hamrah Amritsar se Lahore chali geinaur apne career ka baqaidah aghaz kiya.,ham,
Punjab University Lahore mein aap ne bartanwi tarz ke syllabus ke bajaye American syllabus raij karwaya kyun ke bartanwi syllabus mein un ke khayal ke mutabiq ye khami thi ke theory aur practical alag alag karwaye jate the lekin American tarz ke mutabiq theory aur practical aur art ki tarikh aik sath parhaye jate the jis se talba ziyadah mustafeed hote the aur un ki dilchaspi barqarar rehti thi.,spam,
Punjabi filmoo ka hero ban'ny ki kosish me hota ha na islye ,ham,
"Pur bani hotel jahan team tehri thi, wahan se airport 15 minute ke fasle par tha lekin unhen wahan pohanchne mein derh ghanta lag gaya",ham,
pura rmzan apk byan k hisab se guzar ruhani sakun mila .,spam,
pura semester time waste krte hain hmara srf :'(,ham,
purana coat nai tha?,ham,
Purana jugar ha ye bus botel k cap mazboti se band ho air tight leak na ho pai pani m bhale khali ho apko doobny na de gi is se to aik bandy ny kashti banai thi,ham,
Purane usolon aur jadid riwayaton ke sahare Abid Ali ka fani safar jari hai aur Abid Ali ki zati shakhsiyat mein koi tabdili aaye ya na aaye lekin dekhne wale har naye drame aik bilkul naye Abid Ali se zaror mulaqat karte hain,ham,
Purani Subzi Mandi K Qareeb Firing Se 1 Shakhs Zakhmi ,ham,
Purani Subzi Mandi Main PTI JI Aur MQM Kay Mabain Tasadam Rangers Jaye Waqua Per Pohanch Gayi,ham,
Purani Subzi Mandi Se Essa Nagri Tak Jaga Jaga Charas Heroien Or Deegar Manshiyat Ki Farokht Jari Hai Hukkam Notice Lein ,ham,
puri sunyo end waikhn wala e,ham,
pury Pakistan main sab say zayda kashmiri Karachi main Hain par afsos kashmirino ko gadar ya ahsan faramosh tu boldaty Hain humary political parties wale par aj tc kisi nay awaz nai uthai,ham,
Pushto main osko chindihkhoor kahty hainUrdu main pata nahi,ham,
Putin ko detective films se dili shaggaf tha aur inhe se mutassir ho kar inho ne qanoondaan ke bajae suragh risa’an banne ka faisla kiya aur soviet khufiya agency “ KGB ” mein shamoliyat ikhteyar kar li.,ham,
"Putin Russia sarbarah mumlikat banne wale sab se kam umer shakhs hain, inho ne yeh aezaaz sirf 48 baras ki umer mein hasil kiya.",ham,
Pvt School Management Association 3 Aug Se Schools Kholnay Per Dati Hui Hai ,ham,
pyaar hai voh,ham,
Pyar andha hota h 🤪🤪,ham,
Pyar batne se barta hai to b bant,ham,
Pyar bharta h ase,ham,
Pyar krty ho to ab ji k dekhao ,ham,
Pyara ho gya haa ,ham,
pyari baat,ham,
Pyari si TV journalist Reham Khan ne isi saal January mein Islamabad mein munaqida aik sada si taqreeb mein Pakistan ke maqbool politician aur sabiq cricketer Imran Khan se shadi ki thi.,ham,
pyary hain ,ham,
Q ,spam,
q altaf bhai pr se zabardasti wali media pabandi khtam ho rhi hai?,ham,
q btao marra?,ham,
q fiza k zakhmon p namak chirak rahi hen ,spam,
Q k afridi pathan hy,spam,
Q K Bohat Kam Log Dil K Ameer Hoty Hain,spam,
Q k hm.dhoty nh he,ham,
Q K Mafi Mangne K Bad B ,ham,
q k me b is qhom ka ek fard un am sab ka zimadari k apni behn ki rehai k le ar foram me koshish...,spam,
Q k Nawaz ko pta he k men senate men bari jamat hony k bawujud hara hova hun.Nawaz ne sirf Raza Rabbani ki hamayt ka kaha. .lekn zardari ye ni chata k kal ko nawaz ye na kahy k PMLN ki hamayat the tb Senate Chairman bna ppp ka.,ham,
Q K Shakhs To Mar Jata Hy Par Shakhsiat Hamesha Zinda Rehti Hy ,ham,
Q Ke Jab Zindagi Kuch Lena Shuru Kar ,ham,
Q ky kr rha tha hahah,spam,
Q nahi jan,ham,
q nhee deta zra dleel tou dein deen sirf ejazat hi nhee deta blke bolne walo nko ajr o swab bhi deta hai lgta hai aap ko blawel ki chamcha geeri ka bht shoq hai,spam,
Q pg na paRt ty ya business stRt kR diya ha......,ham,
Q tm hoge kya? 😂😂,ham,
Q tme kis k sath bharwana h,ham,
Q Yad Nahi Aya ,spam,
Qaad k liye bht achi ha,ham,
Qabar ka hall murda or uska allah janta hai bus..,ham,
Qabristan Bech Daly ,ham,
qabzay mein rakta hai ,ham,
qadar karo hmari qadar,ham,
Qadri sahb jana chahen to koi ni rok skta ka jwb ,ham,
"Qadyani aur shia mein y achy aur bury nahee hoty, wo kehty hein k (khanzeer k bachon mein insan ka bacha nahee hota, saary k saary khanzeer hoty hein), Qadyano aur shia ko kafir na kehny waly b kafir hoty hein, mein ne tu ulema se poocha hy par aap ulema se pooch len.......",spam,
Qadyani ko nai hona Chiay,spam,
Qaid Tari Parwaz Sy jalta ha Zamana,spam,
"Qarar daad Pakistan ki taiyd karte hue I Chundrigar ne kaha ke “ Qarardaad mein jo scheme pesh ki gai hai, wo har zawiye se munsifana, munasib aur mauzoo hai",spam,
Qarardad Aaj Paish Ki Jani Thi ,ham,
Qareebi Sarko Per Shadeed Traffic Jam Users Ehtyat Karen ,ham,
Qarz se nijat ka wazifa bta do ge,spam,
Qarz Utaro mulk sanwaro kay millions ka bhi hisab doYe 100 corruption hay,spam,
Qasam sy jo bat ha ,spam,
qasamyUs sy pehle bi yehi haal huna ,ham,
Qasim Shoukat Jafry bhaijan aisa ha... 30 saal sy tatta poshi kr re thora or kr lien..,spam,
Qasimabad Me PPP 27 Me 24 Wards Me Kamyab,spam,
"Qasm se
Chlo na time nikalo
So that we can do in what we r best 😂😂😂😂",spam,
Qasm sy kuch nae prhaya,spam,
Qasmay bdda ucchltay the yeh hmare lahore ki haar pe ...,spam,
Qasmay kahien nazr na aaya ,ham,
Qasmy add nhi mere pass warna Sir ahsan ko tou Kar he dete ,ham,
QasmY besabri aay intezar kal ka,ham,
Qasoor sahir ka nahi parents ka hai,ham,
Qateel Sahib ka shair hai,ham,
Qateel Sahib ki kitab   Ghunghro toot gae   ko dhake chupe alfaaz mein qateel aur Iqbal Bano ki daastan e ishq samjha jata hai,ham,
Qateel Shifai se in ke khusosi marasim ke bhi charche rahe,spam,
Qatib e taqdeer sirf mera rub hy Os k elawa koi itni planned story likh he nahi Sakta.. Ye baat bilkul Theek hy k maa ulad se bohot pyr Karti hy aur Os k Leay kabhi bora nahi sochti but Allah 70 maaon se zayada pyr karta hy Apnay bundon se aur pyr main azmana Os ka huq.. Woh bhi tu chahta hy k Bunda Os ko batay K Bunda Os se Kitna pyr karta hy,ham,
Qaum Pak Army K Sath Hy,spam,
Qaumi satah par karkardagi ka shandar record rakhne wali khatoon athlete Razia Sheer Khan ke aaba o ajdad ta taluq China se hai jo qayam e Pakistan se qabal Peshawar aakar abad ho gaye the jab ke qayam epakistan ke bad un k,ham,
"qaumi selectors bhi Afridi se tahaal mayoos nahi hain, ",ham,
Qaumi Watan Party Ka KPK Hukumat Mein Shamoliyat Ka Faisla QWP Ka 2 Wazir Aur 2 Muawin KPK Hukumat Ka Hisa Hon Gaye ,ham,
Qaumo kay mustaqbil ki tameer hukumrano kay haton mein nahi balkay quaideen kay fikar aur amal par hoti hai aur Altaf Hussain ka mison Pakistan kay mazloom quaim ki tameer ka mission hai,spam,
Qayam e Pakistan ke baad har hukumat ki ghalat policyon ko hadaf e tanqeed banate rehna un ke akhbar ki policy aur un ki zindagi ka maqsad thera aur wo intehai jurat aur bebaki se azadi e sahafat aur jamhuriyat ki jung larte rahe,spam,
Qayam e Pakistan ke baad un ki pheli film “hichkole” thijo 1949 mein numaish ke leye pesh hoi,ham,
Qayam e Pakistan ke baad woh royal Pakistan Air Force mein Squash coach tayenat huye,ham,
Qayam e Pakistan ke bad Hashim Khan ne royal air force club mein bahasiat Squash coach molazmet ikhtiyar ki aur khud ko suba sarhad mein hi mahdood kar leya aisa lagta tha ke woh Pakistan ki had tak hi mahsoor hoker rah jaein gey,ham,
Qayam e Pakistan ke waqat Saghar ki umar 19 baras thi jab wo Amitsar se Pakistan aye,ham,
qayamat bhi ajaegi na tab appp farigh hi rhogi ,spam,
Qeemat k lihaz sy behtreen hain yaar,spam,
Qeemat k lihaz sy behtreen hain yaar,spam,
Qeyam-e-Pakistan ke bad aap Karachi aa gae aur Jackob Lines School main dakhil ho gae,ham,
Qeyam-e-pakistan ke bad aap Lahore aa gae aur Government College Lahore ke principal muqarrar hue,spam,
Qeyam-e-Pakistan ke bad ap afwaj-e-Pakistan mein director general of morals aur amoor-e-Kashmir ke nigran muqarrar hue,ham,
Qeyamat say pehlay Qeyamat ....,ham,
Qilla Saifullah Muslimbagh Se 3 Lashen Mili,ham,
Qismat shayad isi ko kehte hain ke Jaya Prada jo bachpan mein Doctor banne ke khuwab dekha karti thin,ham,
Qiyam e Pakistan ke bad jab 1949 mein mulk ke pehle prime minister Liaqaut Ali Khan british ke tour par gae to naujawan Pir Pagara aur in ke chote bhai Pir Nadir Shah wahan zair e taleem the,ham,
"Qk afridi Pakistani hy aur educated hy ,Teri tarah gadgha nhi ,",ham,
Qk hum searg mam Kai musalman rahay gahay hai,spam,
Qota hona chahye.atleast 20%.,spam,
Qoum Parast Jamat Ka 1 Rukn Shamil Hassas Idaray,spam,
Qoumi Watan Party KPK Hkomat Main Shamil ,ham,
qsamy,ham,
qsmyyy ghunny maisny 😂😂😂,ham,
Quaid e Azam Muhammad Ali Jinah Ki Hamsheera Madir e Millat Fatima Jinah Ka Aj 48va Yom Wafat Manaya Ja Raha Hai ,ham,
"Quaid e Millat apni siyasi masrofiyat ki wajah se bachon par tawajah nahi de sakte the, is leye ye zimedari mukamal tor par begum Liaquat ke kandhon par aan pari aur unhon ne ye zimedari nihayat kamyabi se nibhai.",ham,
Quaid JUI PTI Arkan K Istefon Per Datt Gaye Hamara Mauqaf Aaini Hai Kis Bunyad Per Riayat Di Ja Rahi Hai Molana Fazl ur Rahman ,ham,
Quaid MQM Altaf Hussain Ka Rangers Operation Per Awami Referendum Karane Ka Mutalba ,ham,
Quality bhi low ha or bht mota b ha,ham,
quality bht achi hai product ki,spam,
Quality wise product bht acha hai,spam,
qualtiy aur size bauht acha hai,spam,
qudrat ne unhein number wan khelari banne ki mohlet nahein di,ham,
"que hermosa,....ohhhhhh Nazia!!!",spam,
Queen Elizabeth got no chill...Wifi ka password and ghar kiraye pe de dete was too hilarious ,spam,
Queen Elizabeth urdu kbse bolne lgin....,ham,
Queeni_ifu thanks bolna Mama baba KO😂😂,spam,
"Question : Ese kon se senior khilari hain jin ki ranking behtar hone ke imkanat hain aur wo kam iz kam top 20 mein aasakte hain?Nasir Iqbal : Senior mein is waqat mere sath Farhan Zaman, Danish Atlas, Sheikh Saqib aur Taiya",spam,
"Question : Family mein aap ko dekh kar kisi ne squash shuru ki ya bhai waghairah ka rujhan parhai ki taraf hai?Nasir Iqbal : Hum Masha Allah 7 behan bhai hain, mere bare bhai Tahir Iqbal ne shoqiya squash zaror kheeli thi a",ham,
"Question : Ghar walon ki taraf se beron e mulk hone wale tournaments mein shirkat ke hawale se kitni support hai?Nasir Iqbal : Is waqat to tamam tar support ghar walon ki taraf se hi hai, won a sirf hum par mehnat kar rahe",ham,
"Question : in halat mein hum squash ki taraqi ke hawale se grass rote level par kahan khare hain?Nasir Iqbal : In halat mein grass rote level par humari squash bohat kam reh gai hai, is ka andazah aap is baat se laga sakte",ham,
"Question : Pakistan mein squash academy ke qayam ki kitni ahmiyat hai?Nasir Iqbal : Main apne mulk ke squash ke legend khilariyon ko ye pegham dena chahon ga ke wo squash ki academy kholein, jin mein khas tor par junior khi",ham,
Question : Squash ke khilariyon ke leye mukhtalif idaron mein mulazimat ke mamlat aur halaat ko kis tarah dekhte hain?Nasir Iqbal : Kisi bhi khilari ke leye us ki karkardagi ko behtar banane mein mulazimat aham kirdar ada k,ham,
"Question : Squash mein aane se taleem kitni mutasir hoi?Nasir Iqbal : Taleem to bohat ziyadah mutasir hoi hai, is waqat hum full time squash ko de rahe hain, zahir hai ese mein aap aik waqat mein do kaam nahi kar sakte, squ",ham,
Question: Aap apni mojudah karkardagi se mutmain hain?Razia Sheer Khan: Main anpi karkardagi se bohat mutmain hun,spam,
"Question: Aap ka fashion statement kia hai?Shahrukh Khan: Safed T shirt, blue jeans aur snickers",ham,
"Question: Aap ka pasandidah fashion icon?Shahrukh Khan: Rock Spring Field aur Brose Springsteen, kyun ke wo donon hi safeed T shirt aur blue jeans pehante hain",spam,
"Question: Aap kharidari ke shoqeen hain?Shahrukh Khan: Main sirf London mein shopping karta hun kyun ke wahan shopping kara aasan hai, wahan 2, 3 brend outlet mere pasandidah hain aur unhein mere size ke bare mein aagahi hai",ham,
"Question: Aap ki karkardagi esi hai ke aap ko quomi athletic team mein hona chaheye, aap is bare mein kia kahen gi?Razia Sheer Khan: Main is baat par yaqeen rakhti hunk e har cheiz ka apna aik waqat hota hai",ham,
"Question: Aap ki wardrobe ki sab se sasti tareen cheiz kia hai?Shahrukh Khan: Mujhe jo pasand aaye wo kharid leta hun, magar mere wordrobe mein bohat si esi T shirts hain jo shayad dosre adakaron ke kapron se ziyadah sasti hon",ham,
"Question: Aap ko cricket halqon mein professor kaha jata hai, acha lagta hai ya bora?",ham,
Question: Aap ne kheel ka aghaz kahan se kiya?,spam,
Question: Aap samajhti hain ke khawateen ko mardon ke barabar saholaten hasil hain?,spam,
Question: Ab tak aap ne kin coaches ya trainers se tarbiyat hasil ki hai?Razia Sheer Khan: Ibteda mein mere trainers Rashid Qureshi aur Shazia Khan the,ham,
